 SUMMARY FOR UNIT  72
 Time                      F1温度                    F2温度                    F3温度                    F4温度                    室外温度
  0.5710000000000000E+0004  0.3325428821333156E+0002  0.3409346281098012E+0002  0.3409230719061591E+0002  0.3410384010156879E+0002  0.2865000000000000E+0002
  0.5711000000000000E+0004  0.3303109422058625E+0002  0.3383123667339240E+0002  0.3383996055899505E+0002  0.3384186894586965E+0002  0.2835000000000000E+0002
  0.5712000000000000E+0004  0.3279081895746899E+0002  0.3357155777291085E+0002  0.3358663386199411E+0002  0.3358242455623889E+0002  0.2835000000000000E+0002
  0.5713000000000000E+0004  0.3261954434021224E+0002  0.3337617737051824E+0002  0.3339394278033541E+0002  0.3338725689761055E+0002  0.2850000000000000E+0002
  0.5714000000000000E+0004  0.3235829328889294E+0002  0.3313388069851838E+0002  0.3315330087343134E+0002  0.3314515832245322E+0002  0.2750000000000000E+0002
  0.5715000000000000E+0004  0.3213658964336745E+0002  0.3292360495860680E+0002  0.3294270298773122E+0002  0.3293511142040015E+0002  0.2750000000000000E+0002
  0.5716000000000000E+0004  0.3201716725370643E+0002  0.3277614982207635E+0002  0.3279827664152575E+0002  0.3278790332441335E+0002  0.2800000000000000E+0002
  0.5717000000000000E+0004  0.3182547470532724E+0002  0.3259372210402942E+0002  0.3261673586630575E+0002  0.3260569718807820E+0002  0.2735000000000000E+0002
  0.5718000000000000E+0004  0.3164166395095441E+0002  0.3241920498722937E+0002  0.3244206824156694E+0002  0.3243140872593615E+0002  0.2735000000000000E+0002
  0.5719000000000000E+0004  0.3169022108790584E+0002  0.3238668572861472E+0002  0.3241136861711645E+0002  0.3239907795554331E+0002  0.2800000000000000E+0002
  0.5720000000000000E+0004  0.3205162519980752E+0002  0.3256190078179136E+0002  0.3258757050197471E+0002  0.3257435733506131E+0002  0.2855000000000000E+0002
  0.5721000000000000E+0004  0.3238510716654006E+0002  0.3278538312976890E+0002  0.3280149975905979E+0002  0.3279837997934879E+0002  0.2905000000000000E+0002
  0.5722000000000000E+0004  0.3266223955890207E+0002  0.3297705585392422E+0002  0.3298234712993911E+0002  0.3299201609488265E+0002  0.2950000000000000E+0002
  0.5723000000000000E+0004  0.3328970555632538E+0002  0.3338101904851939E+0002  0.3338032902643103E+0002  0.3339871533056323E+0002  0.2995000000000000E+0002
  0.5724000000000000E+0004  0.3400427606586550E+0002  0.3387043251661792E+0002  0.3386217372159325E+0002  0.3389008383937919E+0002  0.3045000000000000E+0002
  0.5725000000000000E+0004  0.3453854698897467E+0002  0.3424491949311171E+0002  0.3422696563747137E+0002  0.3426522175020539E+0002  0.3150000000000000E+0002
  0.5726000000000000E+0004  0.3495816062407560E+0002  0.3486760642937635E+0002  0.3484468020748655E+0002  0.3488770571543120E+0002  0.3230000000000000E+0002
  0.5727000000000000E+0004  0.3559759022997438E+0002  0.3618521150150836E+0002  0.3616716049606801E+0002  0.3620448238060306E+0002  0.3280000000000000E+0002
  0.5728000000000000E+0004  0.3640586180477139E+0002  0.3780909921581095E+0002  0.3779320303673226E+0002  0.3782754425186658E+0002  0.3250000000000000E+0002
  0.5729000000000000E+0004  0.3702677825672981E+0002  0.3922336516736912E+0002  0.3919766562982227E+0002  0.3924175012921863E+0002  0.3220000000000000E+0002
  0.5730000000000000E+0004  0.3712770484877142E+0002  0.3967406609858516E+0002  0.3963139365864060E+0002  0.3969283833129778E+0002  0.3170000000000000E+0002
  0.5731000000000000E+0004  0.3592390793774060E+0002  0.3802664154844599E+0002  0.3796079650352353E+0002  0.3804544464280090E+0002  0.3050000000000000E+0002
  0.5732000000000000E+0004  0.3474938268884431E+0002  0.3642903585003427E+0002  0.3635548911794118E+0002  0.3644732630565461E+0002  0.2955000000000000E+0002
  0.5733000000000000E+0004  0.3435422393514546E+0002  0.3586643239616381E+0002  0.3583574583259230E+0002  0.3588434600041496E+0002  0.2955000000000000E+0002
  0.5734000000000000E+0004  0.3403562489093245E+0002  0.3537764383872694E+0002  0.3537843426400554E+0002  0.3539548990910662E+0002  0.3000000000000000E+0002
  0.5735000000000000E+0004  0.3376256686125515E+0002  0.3505808356786799E+0002  0.3506806646747050E+0002  0.3507598551532649E+0002  0.2925000000000000E+0002
  0.5736000000000000E+0004  0.3344736277675955E+0002  0.3471088909469920E+0002  0.3473033536516332E+0002  0.3472892069035578E+0002  0.2875000000000000E+0002
  0.5737000000000000E+0004  0.3324293452205153E+0002  0.3447067076085757E+0002  0.3449261663311285E+0002  0.3448887359931300E+0002  0.2900000000000000E+0002
  0.5738000000000000E+0004  0.3301035051607043E+0002  0.3421633833904600E+0002  0.3424302358976698E+0002  0.3423471799872399E+0002  0.2850000000000000E+0002
  0.5739000000000000E+0004  0.3279691231717725E+0002  0.3399051616458674E+0002  0.3401776509279573E+0002  0.3400907689835422E+0002  0.2850000000000000E+0002
  0.5740000000000000E+0004  0.3266110717564032E+0002  0.3381372006949964E+0002  0.3384437211684911E+0002  0.3383246395324028E+0002  0.2900000000000000E+0002
  0.5741000000000000E+0004  0.3245834535826210E+0002  0.3360739591652388E+0002  0.3363899996469883E+0002  0.3362630193402182E+0002  0.2830000000000000E+0002
  0.5742000000000000E+0004  0.3222979413892056E+0002  0.3338966878579488E+0002  0.3342106611913278E+0002  0.3340875615937072E+0002  0.2780000000000000E+0002
  0.5743000000000000E+0004  0.3226882599481800E+0002  0.3332979721577188E+0002  0.3336295687782271E+0002  0.3334904202763718E+0002  0.2850000000000000E+0002
  0.5744000000000000E+0004  0.3259952880922951E+0002  0.3347125243798292E+0002  0.3350633533042112E+0002  0.3349058315727177E+0002  0.2905000000000000E+0002
  0.5745000000000000E+0004  0.3300141293219715E+0002  0.3373162122991155E+0002  0.3375747303535706E+0002  0.3375163798397314E+0002  0.2955000000000000E+0002
  0.5746000000000000E+0004  0.3329203900018980E+0002  0.3391619554745881E+0002  0.3393232167114862E+0002  0.3393826494270253E+0002  0.3050000000000000E+0002
  0.5747000000000000E+0004  0.3366186695187258E+0002  0.3412634109552217E+0002  0.3413699860465734E+0002  0.3415151069569538E+0002  0.3170000000000000E+0002
  0.5748000000000000E+0004  0.3412804839422672E+0002  0.3441421699570046E+0002  0.3441997749514388E+0002  0.3444228540265652E+0002  0.3270000000000000E+0002
  0.5749000000000000E+0004  0.3458367473011977E+0002  0.3470857845182473E+0002  0.3470902374235766E+0002  0.3473818432305327E+0002  0.3300000000000000E+0002
  0.5750000000000000E+0004  0.3528963528773004E+0002  0.3550409190037662E+0002  0.3550100494362083E+0002  0.3553349177325732E+0002  0.3315000000000000E+0002
  0.5751000000000000E+0004  0.3641200246759893E+0002  0.3713560186079540E+0002  0.3713558316934864E+0002  0.3716360408834068E+0002  0.3365000000000000E+0002
  0.5752000000000000E+0004  0.3685463633245687E+0002  0.3795078706656654E+0002  0.3794143078603127E+0002  0.3797715724591905E+0002  0.3300000000000000E+0002
  0.5753000000000000E+0004  0.3662940027517408E+0002  0.3794293428071692E+0002  0.3790521520991200E+0002  0.3796789482166353E+0002  0.3105000000000000E+0002
  0.5754000000000000E+0004  0.3605426841472693E+0002  0.3733696647888294E+0002  0.3729028418343767E+0002  0.3736091247735974E+0002  0.3055000000000000E+0002
  0.5755000000000000E+0004  0.3510652713161899E+0002  0.3617469367714655E+0002  0.3613025955004082E+0002  0.3619792864596399E+0002  0.3100000000000000E+0002
  0.5756000000000000E+0004  0.3451108540468553E+0002  0.3552937738829920E+0002  0.3549980653456748E+0002  0.3555225633919131E+0002  0.3015000000000000E+0002
  0.5757000000000000E+0004  0.3411288922988738E+0002  0.3506803475819483E+0002  0.3506826715292453E+0002  0.3509095640051217E+0002  0.2965000000000000E+0002
  0.5758000000000000E+0004  0.3386519772665641E+0002  0.3477289028853727E+0002  0.3478756559553492E+0002  0.3479599917106543E+0002  0.3000000000000000E+0002
  0.5759000000000000E+0004  0.3361736883600668E+0002  0.3450692742469642E+0002  0.3452967137200223E+0002  0.3453022799084733E+0002  0.2940000000000000E+0002
  0.5760000000000000E+0004  0.3338425058298601E+0002  0.3426869350840381E+0002  0.3429489295550538E+0002  0.3429214818632436E+0002  0.2940000000000000E+0002
  0.5761000000000000E+0004  0.3321540788257079E+0002  0.3407744848715106E+0002  0.3410685686659864E+0002  0.3410103268718895E+0002  0.2950000000000000E+0002
  0.5762000000000000E+0004  0.3297999251607506E+0002  0.3385559111633064E+0002  0.3388605813171148E+0002  0.3387927735793822E+0002  0.2870000000000000E+0002
  0.5763000000000000E+0004  0.3277707370421853E+0002  0.3365724988942053E+0002  0.3368797137354315E+0002  0.3368105195109293E+0002  0.2870000000000000E+0002
  0.5764000000000000E+0004  0.3264122766199699E+0002  0.3350168112338854E+0002  0.3353451385041736E+0002  0.3352560553581281E+0002  0.2900000000000000E+0002
  0.5765000000000000E+0004  0.3245720321212012E+0002  0.3332271485632531E+0002  0.3335629646931287E+0002  0.3334674404784172E+0002  0.2855000000000000E+0002
  0.5766000000000000E+0004  0.3228368720597850E+0002  0.3315276753423456E+0002  0.3318636734607671E+0002  0.3317690615963757E+0002  0.2855000000000000E+0002
  0.5767000000000000E+0004  0.3225407705981234E+0002  0.3307457534109076E+0002  0.3310974674330220E+0002  0.3309880456189777E+0002  0.2900000000000000E+0002
  0.5768000000000000E+0004  0.3243575995748222E+0002  0.3314999936436601E+0002  0.3318555832152720E+0002  0.3317420038341767E+0002  0.2865000000000000E+0002
  0.5769000000000000E+0004  0.3283002996006224E+0002  0.3340011716951015E+0002  0.3342699415920608E+0002  0.3342405951474968E+0002  0.2915000000000000E+0002
  0.5770000000000000E+0004  0.3345694389044205E+0002  0.3380992787359629E+0002  0.3382870830349770E+0002  0.3383337243856184E+0002  0.3050000000000000E+0002
  0.5771000000000000E+0004  0.3414147489439000E+0002  0.3426560329326887E+0002  0.3427717598572531E+0002  0.3428855116179778E+0002  0.3090000000000000E+0002
  0.5772000000000000E+0004  0.3444757845512633E+0002  0.3448084540819295E+0002  0.3447956819601250E+0002  0.3450252103558250E+0002  0.3090000000000000E+0002
  0.5773000000000000E+0004  0.3468732957568857E+0002  0.3463553516377858E+0002  0.3462396526443795E+0002  0.3465548117546356E+0002  0.3150000000000000E+0002
  0.5774000000000000E+0004  0.3540166438410749E+0002  0.3519838007672030E+0002  0.3518266082634201E+0002  0.3521708896639235E+0002  0.3135000000000000E+0002
  0.5775000000000000E+0004  0.3603065014006224E+0002  0.3600528433468276E+0002  0.3598667131125018E+0002  0.3602253827930638E+0002  0.3035000000000000E+0002
  0.5776000000000000E+0004  0.3616507414709113E+0002  0.3638943683377896E+0002  0.3636080861315039E+0002  0.3640522202601213E+0002  0.3000000000000000E+0002
  0.5777000000000000E+0004  0.3568983596821091E+0002  0.3605668891366408E+0002  0.3601486468029419E+0002  0.3607142905217922E+0002  0.2890000000000000E+0002
  0.5778000000000000E+0004  0.3500532682106719E+0002  0.3546054408617862E+0002  0.3541541716007721E+0002  0.3547472794870290E+0002  0.2890000000000000E+0002
  0.5779000000000000E+0004  0.3441532904866911E+0002  0.3481969391615221E+0002  0.3478599618334498E+0002  0.3483379401668632E+0002  0.3000000000000000E+0002
  0.5780000000000000E+0004  0.3387185584004222E+0002  0.3430209574635116E+0002  0.3428129759166060E+0002  0.3431638135760493E+0002  0.2900000000000000E+0002
  0.5781000000000000E+0004  0.3355783400619085E+0002  0.3398895198084414E+0002  0.3398732520944252E+0002  0.3400359701520770E+0002  0.2900000000000000E+0002
  0.5782000000000000E+0004  0.3338789313360893E+0002  0.3377699250852718E+0002  0.3378968460411726E+0002  0.3379198021354442E+0002  0.3000000000000000E+0002
  0.5783000000000000E+0004  0.3315482259546780E+0002  0.3356549087353476E+0002  0.3358153320645189E+0002  0.3358071134618287E+0002  0.2895000000000000E+0002
  0.5784000000000000E+0004  0.3287855525810057E+0002  0.3332864104274915E+0002  0.3334642215433004E+0002  0.3334403807290209E+0002  0.2845000000000000E+0002
  0.5785000000000000E+0004  0.3274127553101549E+0002  0.3318225083869221E+0002  0.3320182724850996E+0002  0.3319781553828251E+0002  0.2900000000000000E+0002
  0.5786000000000000E+0004  0.3256958218281893E+0002  0.3301803235411304E+0002  0.3304010773403168E+0002  0.3303372154784731E+0002  0.2875000000000000E+0002
  0.5787000000000000E+0004  0.3238739540169316E+0002  0.3285338118048187E+0002  0.3287504108633967E+0002  0.3286917107579810E+0002  0.2875000000000000E+0002
  0.5788000000000000E+0004  0.3225823395298927E+0002  0.3272033496662639E+0002  0.3274335698894838E+0002  0.3273622314101246E+0002  0.2900000000000000E+0002
  0.5789000000000000E+0004  0.3206328140014539E+0002  0.3255184587384999E+0002  0.3257475600109542E+0002  0.3256782394754908E+0002  0.2810000000000000E+0002
  0.5790000000000000E+0004  0.3184104066586185E+0002  0.3236793389866444E+0002  0.3238965900348347E+0002  0.3238403140187074E+0002  0.2760000000000000E+0002
  0.5791000000000000E+0004  0.3185026597281541E+0002  0.3231767770385500E+0002  0.3234082466496395E+0002  0.3233389495475927E+0002  0.2850000000000000E+0002
  0.5792000000000000E+0004  0.3211480275235077E+0002  0.3244759139155830E+0002  0.3247261840352737E+0002  0.3246387093250229E+0002  0.2900000000000000E+0002
  0.5793000000000000E+0004  0.3251289243799074E+0002  0.3271788308044512E+0002  0.3273413848499670E+0002  0.3273464646231988E+0002  0.2950000000000000E+0002
  0.5794000000000000E+0004  0.3298535989067719E+0002  0.3304039817166781E+0002  0.3304688514292953E+0002  0.3305864499812753E+0002  0.3000000000000000E+0002
  0.5795000000000000E+0004  0.3347427370997666E+0002  0.3337323455293207E+0002  0.3337121681324218E+0002  0.3339342115075742E+0002  0.2970000000000000E+0002
  0.5796000000000000E+0004  0.3401451958334729E+0002  0.3374604638667311E+0002  0.3373383977132594E+0002  0.3376767452959540E+0002  0.3070000000000000E+0002
  0.5797000000000000E+0004  0.3458832848372678E+0002  0.3413890487234721E+0002  0.3411996907140372E+0002  0.3416092060564861E+0002  0.3200000000000000E+0002
  0.5798000000000000E+0004  0.3495928372056652E+0002  0.3461821955265476E+0002  0.3459385315418658E+0002  0.3463949497644254E+0002  0.3210000000000000E+0002
  0.5799000000000000E+0004  0.3538996805512697E+0002  0.3541778864776354E+0002  0.3538895275009881E+0002  0.3543765373480671E+0002  0.3010000000000000E+0002
  0.5800000000000000E+0004  0.3572201947347061E+0002  0.3620126001751935E+0002  0.3616624233629912E+0002  0.3621966754458870E+0002  0.2850000000000000E+0002
  0.5801000000000000E+0004  0.3585355402201931E+0002  0.3661591856710774E+0002  0.3657186506790892E+0002  0.3663332709173810E+0002  0.2950000000000000E+0002
  0.5802000000000000E+0004  0.3547658427665924E+0002  0.3620553980978686E+0002  0.3615382190530383E+0002  0.3622230677621479E+0002  0.3000000000000000E+0002
  0.5803000000000000E+0004  0.3450272273238062E+0002  0.3514966285487564E+0002  0.3509356020476532E+0002  0.3516591217314649E+0002  0.2950000000000000E+0002
  0.5804000000000000E+0004  0.3385087682655868E+0002  0.3443608718973778E+0002  0.3439084297386977E+0002  0.3445212913810156E+0002  0.2885000000000000E+0002
  0.5805000000000000E+0004  0.3350476931141559E+0002  0.3403384253508798E+0002  0.3401657354589918E+0002  0.3404999289351408E+0002  0.2885000000000000E+0002
  0.5806000000000000E+0004  0.3328485289582810E+0002  0.3376140897222778E+0002  0.3376108468825780E+0002  0.3377776607166843E+0002  0.2950000000000000E+0002
  0.5807000000000000E+0004  0.3307551314091604E+0002  0.3353921771701250E+0002  0.3354578287088607E+0002  0.3355575221247316E+0002  0.2920000000000000E+0002
  0.5808000000000000E+0004  0.3282626042755728E+0002  0.3330462560138782E+0002  0.3331492192139019E+0002  0.3332129290250961E+0002  0.2870000000000000E+0002
  0.5809000000000000E+0004  0.3265789662868247E+0002  0.3312975499449937E+0002  0.3314202627620115E+0002  0.3314654629695234E+0002  0.2900000000000000E+0002
  0.5810000000000000E+0004  0.3246007969655979E+0002  0.3294242908786041E+0002  0.3295679275597998E+0002  0.3295932625835167E+0002  0.2840000000000000E+0002
  0.5811000000000000E+0004  0.3226470731684753E+0002  0.3276262662566261E+0002  0.3277707414573951E+0002  0.3277963190288691E+0002  0.2840000000000000E+0002
  0.5812000000000000E+0004  0.3214192189884927E+0002  0.3262764863247508E+0002  0.3264402594983807E+0002  0.3264476825932146E+0002  0.2875000000000000E+0002
  0.5813000000000000E+0004  0.3194846537377431E+0002  0.3245562454117083E+0002  0.3247246077671236E+0002  0.3247284625706664E+0002  0.2795000000000000E+0002
  0.5814000000000000E+0004  0.3175245183011712E+0002  0.3228398524079628E+0002  0.3230020398897073E+0002  0.3230133029880187E+0002  0.2770000000000000E+0002
  0.5815000000000000E+0004  0.3177941466126440E+0002  0.3225265330826126E+0002  0.3227072647385413E+0002  0.3227011146280164E+0002  0.2850000000000000E+0002
  0.5816000000000000E+0004  0.3222621099937935E+0002  0.3251145390121962E+0002  0.3253114250305448E+0002  0.3252888700762200E+0002  0.2910000000000000E+0002
  0.5817000000000000E+0004  0.3282085134294413E+0002  0.3291280923832345E+0002  0.3292375474305368E+0002  0.3293033367985760E+0002  0.3010000000000000E+0002
  0.5818000000000000E+0004  0.3333000496986384E+0002  0.3326465936720898E+0002  0.3326367881811873E+0002  0.3328310783616745E+0002  0.3100000000000000E+0002
